no,wage,lnwage,gender,age,married,education,experience
3129,150.0000 ,5.0106 ,1,25,0,9,3
3130,208.3333 ,5.3391 ,1,26,1,12,18
3131,208.3333 ,5.3391 ,1,45,0,6,42
3132,142.0455 ,4.9561 ,0,26,0,16,18
3133,187.5000 ,5.2338 ,1,24,0,12,24
3134,119.7917 ,4.7858 ,1,22,0,12,12
3135,88.5417 ,4.4835 ,0,21,0,12,1
3136,31.2500 ,3.4420 ,1,66,1,6,1
3137,93.7500 ,4.5406 ,1,60,1,0,240
3138,156.2500 ,5.0515 ,1,25,0,9,64
3139,88.5417 ,4.4835 ,0,23,0,9,11
3140,100.5952 ,4.6111 ,1,21,0,9,15
3141,78.1250 ,4.3583 ,0,18,0,9,36
3142,66.9643 ,4.2042 ,0,17,0,9,21
3143,141.6667 ,4.9535 ,1,53,0,0,204
3144,250.0000 ,5.5215 ,1,38,1,9,72
3145,52.0833 ,3.9528 ,1,66,1,6,360
3146,31.2500 ,3.4420 ,0,56,1,0,2
3147,234.3750 ,5.4569 ,1,22,0,9,18
3148,348.9583 ,5.8550 ,1,33,0,9,44
3149,156.2500 ,5.0515 ,1,56,1,9,48
3150,937.5000 ,6.8432 ,1,27,1,9,28
3151,190.4762 ,5.2495 ,1,26,1,9,22
3152,416.6667 ,6.0323 ,1,39,0,9,23
3153,156.2500 ,5.0515 ,0,32,0,12,48
3154,177.0833 ,5.1766 ,1,40,1,9,44
3155,72.9167 ,4.2893 ,0,59,0,0,156
3156,416.6667 ,6.0323 ,1,55,1,6,144
3157,446.4286 ,6.1013 ,1,71,1,15,180
3158,446.4286 ,6.1013 ,1,41,1,15,36
3159,267.8571 ,5.5905 ,1,36,1,12,180
3160,130.2083 ,4.8691 ,1,39,1,12,120
3161,45.4545 ,3.8167 ,1,66,1,0,360
3162,48.0769 ,3.8728 ,0,70,1,6,120
3163,217.3913 ,5.3817 ,1,28,1,12,60
3164,312.5000 ,5.7446 ,1,44,0,0,120
3165,156.2500 ,5.0515 ,1,39,1,9,120
3166,500.0000 ,6.2146 ,1,41,1,9,240
3167,227.2727 ,5.4262 ,1,61,1,0,120
3168,85.2273 ,4.4453 ,0,50,0,6,120
3169,240.3846 ,5.4822 ,1,26,0,12,24
3170,208.3333 ,5.3391 ,1,28,1,12,48
3171,125.0000 ,4.8283 ,0,24,1,12,24
3172,156.2500 ,5.0515 ,1,30,0,9,84
3173,130.2083 ,4.8691 ,1,25,0,12,24
3174,51.0204 ,3.9322 ,1,43,1,9,72
3175,208.3333 ,5.3391 ,1,33,1,9,120
3176,125.0000 ,4.8283 ,0,28,1,9,24
3177,500.0000 ,6.2146 ,1,53,1,9,72
3178,192.3077 ,5.2591 ,1,33,0,15,66
3179,454.5455 ,6.1193 ,1,32,1,9,36
3180,160.7143 ,5.0796 ,1,54,1,0,180
3181,117.9245 ,4.7700 ,1,24,0,15,10
3182,147.0588 ,4.9908 ,1,30,0,12,30
3183,141.3043 ,4.9509 ,0,28,0,15,92
3184,227.2727 ,5.4262 ,1,33,1,12,36
3185,260.4167 ,5.5623 ,1,30,1,12,36
3186,113.6364 ,4.7330 ,0,33,1,9,48
3187,185.1852 ,5.2214 ,0,35,1,15,180
3188,284.0909 ,5.6493 ,1,38,1,15,192
3189,187.5000 ,5.2338 ,1,43,1,6,240
3190,159.5745 ,5.0725 ,1,50,1,6,120
3191,111.1111 ,4.7105 ,0,42,1,6,120
3192,104.1667 ,4.6460 ,1,24,0,12,12
3193,156.2500 ,5.0515 ,1,17,0,9,24
3194,156.2500 ,5.0515 ,1,47,1,6,120
3195,260.4167 ,5.5623 ,1,46,1,6,60
3196,208.3333 ,5.3391 ,1,39,1,6,120
3197,93.7500 ,4.5406 ,0,32,1,9,24
3198,208.3333 ,5.3391 ,1,35,1,12,120
3199,187.5000 ,5.2338 ,0,63,1,6,240
3200,56.8182 ,4.0399 ,0,56,1,0,72
3201,142.0455 ,4.9561 ,1,32,1,9,36
3202,250.0000 ,5.5215 ,1,44,1,9,120
3203,62.5000 ,4.1352 ,0,40,1,6,24
3204,125.0000 ,4.8283 ,0,19,0,6,36
3205,125.0000 ,4.8283 ,0,17,0,6,24
3206,208.3333 ,5.3391 ,1,28,1,9,120
3207,187.5000 ,5.2338 ,1,39,1,9,36
3208,135.8696 ,4.9117 ,1,29,1,9,36
3209,125.0000 ,4.8283 ,1,26,1,9,24
3210,56.8182 ,4.0399 ,0,27,1,12,36
3211,75.0000 ,4.3175 ,0,28,1,12,36
3212,90.9091 ,4.5099 ,1,58,0,6,24
3213,170.4545 ,5.1385 ,1,27,0,9,24
3214,156.2500 ,5.0515 ,1,43,1,6,120
3215,208.3333 ,5.3391 ,1,38,1,9,24
3216,333.3333 ,5.8091 ,1,59,1,6,120
3217,187.5000 ,5.2338 ,0,55,1,0,180
3218,187.5000 ,5.2338 ,1,33,0,12,36
3219,156.2500 ,5.0515 ,1,42,0,6,24
3220,104.1667 ,4.6460 ,0,30,0,12,24
3221,156.2500 ,5.0515 ,1,31,1,9,60
3222,161.2903 ,5.0832 ,1,30,0,9,12
3223,49.0196 ,3.8922 ,0,42,0,6,24
3224,83.3333 ,4.4228 ,1,54,1,6,120
3225,85.2273 ,4.4453 ,0,40,1,9,60
3226,120.6897 ,4.7932 ,0,21,0,12,18
3227,76.5306 ,4.3377 ,0,18,0,12,19
3228,153.0612 ,5.0308 ,1,33,1,6,54
3229,94.3396 ,4.5469 ,0,32,1,9,48
3230,94.3396 ,4.5469 ,1,34,1,9,24
3231,215.9091 ,5.3749 ,1,32,1,16,12
3232,181.8182 ,5.2030 ,0,30,0,15,28
3233,227.2727 ,5.4262 ,0,27,1,15,60
3234,234.3750 ,5.4569 ,1,35,1,12,20
3235,181.8182 ,5.2030 ,0,33,1,12,57
3236,89.2857 ,4.4918 ,1,40,1,12,3
3237,109.8901 ,4.6995 ,1,45,1,6,41
3238,208.3333 ,5.3391 ,1,32,1,15,84
3239,130.2083 ,4.8691 ,0,30,1,15,116
3240,364.5833 ,5.8988 ,1,43,1,15,190
3241,144.7135 ,4.9748 ,1,52,1,6,61
3242,208.3333 ,5.3391 ,1,30,1,12,82
3243,104.1667 ,4.6460 ,0,27,0,9,19
3244,52.0833 ,3.9528 ,0,22,0,12,12
3245,144.5313 ,4.9735 ,1,24,0,15,58
3246,220.5882 ,5.3963 ,1,31,1,9,42
3247,88.5417 ,4.4835 ,0,27,1,9,6
3248,151.0417 ,5.0176 ,1,40,1,9,25
3249,156.2500 ,5.0515 ,1,35,0,12,50
3250,113.6364 ,4.7330 ,1,28,1,15,18
3251,250.0000 ,5.5215 ,0,23,1,12,28
3252,160.7143 ,5.0796 ,1,56,1,6,94
3253,227.2727 ,5.4262 ,0,27,0,18,18
3254,173.6111 ,5.1568 ,1,25,0,12,23
3255,750.0000 ,6.6201 ,0,36,1,16,120
3256,750.0000 ,6.6201 ,1,40,1,16,144
3257,145.8333 ,4.9825 ,1,43,1,6,75
3258,130.2083 ,4.8691 ,0,39,1,6,8
3259,281.2500 ,5.6392 ,1,32,1,9,25
3260,156.2500 ,5.0515 ,1,28,1,9,3
3261,93.7500 ,4.5406 ,0,24,0,9,24
3262,104.1667 ,4.6460 ,0,24,1,12,36
3263,182.2917 ,5.2056 ,1,23,0,12,17
3264,130.6818 ,4.8728 ,0,29,1,12,3
3265,375.0000 ,5.9269 ,1,40,1,6,77
3266,234.3750 ,5.4569 ,1,36,1,9,34
3267,96.1538 ,4.5659 ,0,27,0,12,66
3268,52.0833 ,3.9528 ,0,29,1,9,34
3269,156.2500 ,5.0515 ,1,29,1,9,34
3270,260.4167 ,5.5623 ,1,34,1,9,79
3271,104.1667 ,4.6460 ,0,29,1,9,79
3272,334.8864 ,5.8138 ,1,41,1,12,26
3273,187.5000 ,5.2338 ,1,43,1,6,20
3274,166.6667 ,5.1160 ,1,44,0,0,80
3275,130.2083 ,4.8691 ,1,56,0,6,22
3276,208.3333 ,5.3391 ,1,28,0,9,30
3277,145.8333 ,4.9825 ,0,35,1,12,34
3278,218.7500 ,5.3879 ,1,60,0,6,122
3279,182.2917 ,5.2056 ,1,45,0,6,152
3280,150.0000 ,5.0106 ,1,44,0,9,194
3281,125.0000 ,4.8283 ,0,48,1,9,32
3282,119.7917 ,4.7858 ,1,24,0,9,27
3283,150.0000 ,5.0106 ,1,41,1,12,152
3284,165.0000 ,5.1059 ,1,32,0,6,92
3285,238.6364 ,5.4749 ,1,44,0,12,70
3286,104.1667 ,4.6460 ,1,19,0,9,20
3287,187.5000 ,5.2338 ,1,29,1,9,46
3288,104.1667 ,4.6460 ,0,20,1,9,20
3289,135.4167 ,4.9084 ,1,27,0,9,28
3290,197.9167 ,5.2878 ,1,53,1,6,27
3291,215.9091 ,5.3749 ,1,34,1,12,86
3292,114.5833 ,4.7413 ,0,35,1,9,26
3293,108.3333 ,4.6852 ,1,72,1,6,486
3294,145.8333 ,4.9825 ,0,50,0,6,62
3295,176.1364 ,5.1713 ,0,27,0,12,38
3296,227.2727 ,5.4262 ,1,31,0,15,20
3297,203.1250 ,5.3138 ,1,39,0,6,98
3298,208.3333 ,5.3391 ,1,45,1,9,44
3299,150.0000 ,5.0106 ,1,63,1,0,486
3300,130.2083 ,4.8691 ,1,28,0,9,68
3301,165.0000 ,5.1059 ,0,49,1,6,126
3302,166.6667 ,5.1160 ,1,24,0,12,22
3303,284.0909 ,5.6493 ,1,23,0,9,96
3304,244.3182 ,5.4985 ,1,64,1,12,182
3305,180.0000 ,5.1930 ,1,30,0,12,70
3306,125.0000 ,4.8283 ,0,18,0,12,8
3307,59.5238 ,4.0864 ,1,52,1,9,288
3308,170.4545 ,5.1385 ,0,24,0,16,12
3309,113.6364 ,4.7330 ,0,23,0,16,5
3310,107.1429 ,4.6742 ,1,30,1,15,24
3311,78.1250 ,4.3583 ,0,37,1,12,180
3312,156.2500 ,5.0515 ,1,39,1,12,180
3313,426.8293 ,6.0564 ,1,51,1,12,120
3314,113.6364 ,4.7330 ,0,21,0,15,10
3315,234.3750 ,5.4569 ,1,44,1,6,264
3316,156.2500 ,5.0515 ,0,41,1,6,144
3317,166.6667 ,5.1160 ,0,38,1,9,96
3318,159.0909 ,5.0695 ,1,38,1,12,180
3319,284.0909 ,5.6493 ,1,40,0,15,48
3320,250.0000 ,5.5215 ,1,38,1,6,18
3321,130.2083 ,4.8691 ,0,36,1,6,24
3322,104.1667 ,4.6460 ,1,47,1,12,60
3323,156.2500 ,5.0515 ,1,34,1,9,180
3324,104.1667 ,4.6460 ,0,32,0,12,24
3325,104.1667 ,4.6460 ,0,50,0,6,2
3326,104.1667 ,4.6460 ,1,26,0,9,120
3327,71.4286 ,4.2687 ,1,39,1,12,36
3328,150.0000 ,5.0106 ,1,45,1,16,144
3329,198.8636 ,5.2926 ,1,45,1,9,180
3330,83.3333 ,4.4228 ,0,42,1,6,60
3331,93.7500 ,4.5406 ,0,21,0,15,6
3332,78.1250 ,4.3583 ,1,42,1,9,300
3333,125.0000 ,4.8283 ,1,49,1,9,3
3334,93.7500 ,4.5406 ,0,42,1,6,96
3335,125.0000 ,4.8283 ,1,49,1,9,240
3336,104.1667 ,4.6460 ,0,24,0,12,1
3337,98.9583 ,4.5947 ,0,19,0,12,12
3338,170.4545 ,5.1385 ,1,29,1,12,60
3339,250.0000 ,5.5215 ,1,44,1,6,48
3340,130.2083 ,4.8691 ,1,51,1,9,72
3341,67.7083 ,4.2152 ,0,47,1,6,60
3342,130.2083 ,4.8691 ,1,24,0,15,12
3343,71.4286 ,4.2687 ,0,44,1,12,60
3344,208.3333 ,5.3391 ,1,45,1,16,60
3345,130.2083 ,4.8691 ,0,37,0,12,2
3346,156.2500 ,5.0515 ,0,43,1,6,180
3347,187.5000 ,5.2338 ,1,48,1,12,180
3348,111.6071 ,4.7150 ,1,47,1,9,300
3349,130.2083 ,4.8691 ,0,47,1,6,36
3350,250.0000 ,5.5215 ,1,31,1,9,180
3351,107.1429 ,4.6742 ,1,42,1,12,216
3352,153.4091 ,5.0331 ,0,40,1,12,18
3353,71.4286 ,4.2687 ,0,34,0,9,72
3354,208.3333 ,5.3391 ,1,27,1,9,120
3355,83.3333 ,4.4228 ,0,46,1,6,216
3356,187.5000 ,5.2338 ,1,22,0,9,14
3357,156.2500 ,5.0515 ,0,27,0,15,108
3358,250.0000 ,5.5215 ,1,38,1,6,180
3359,93.7500 ,4.5406 ,0,42,0,6,18
3360,234.3750 ,5.4569 ,1,31,1,6,168
3361,142.8571 ,4.9618 ,1,43,1,6,192
3362,364.5833 ,5.8988 ,1,40,0,6,18
3363,187.5000 ,5.2338 ,1,27,1,9,24
3364,375.0000 ,5.9269 ,0,35,0,9,180
3365,312.5000 ,5.7446 ,1,37,1,9,84
3366,200.0000 ,5.2983 ,1,27,1,12,24
3367,357.1429 ,5.8781 ,1,26,1,12,120
3368,159.0909 ,5.0695 ,1,36,1,12,1
3369,53.5714 ,3.9810 ,1,34,0,12,144
3370,187.5000 ,5.2338 ,1,27,1,12,36
3371,312.5000 ,5.7446 ,1,25,1,9,36
3372,89.2857 ,4.4918 ,0,23,1,9,48
3373,156.2500 ,5.0515 ,1,22,1,12,24
3374,156.2500 ,5.0515 ,1,32,0,12,48
3375,107.1429 ,4.6742 ,1,28,1,9,84
3376,173.6111 ,5.1568 ,0,28,1,12,1
3377,284.0909 ,5.6493 ,1,46,1,6,60
3378,104.1667 ,4.6460 ,1,61,1,6,36
3379,227.2727 ,5.4262 ,1,44,1,6,120
3380,260.4167 ,5.5623 ,1,32,1,15,29
3381,90.9091 ,4.5099 ,0,29,1,15,36
3382,125.0000 ,4.8283 ,1,29,0,12,14
3383,260.4167 ,5.5623 ,1,45,1,6,156
3384,72.9167 ,4.2893 ,0,38,1,6,36
3385,130.0000 ,4.8675 ,1,27,0,9,27
3386,30.0000 ,3.4012 ,0,73,0,0,132
3387,225.0000 ,5.4161 ,1,35,0,9,63
3388,35.7143 ,3.5756 ,1,60,1,6,75
3389,62.5000 ,4.1352 ,1,68,0,0,30
3390,177.0833 ,5.1766 ,1,61,1,0,372
3391,161.4583 ,5.0842 ,1,37,1,9,36
3392,260.4167 ,5.5623 ,1,35,1,6,120
3393,88.5417 ,4.4835 ,0,29,1,6,65
3394,47.6190 ,3.8632 ,0,28,1,12,10
3395,93.7500 ,4.5406 ,0,58,0,0,132
3396,138.3929 ,4.9301 ,1,30,0,9,52
3397,83.3333 ,4.4228 ,1,21,0,9,3
3398,83.3333 ,4.4228 ,0,19,0,12,30
3399,41.6667 ,3.7297 ,0,18,0,12,30
3400,132.8125 ,4.8889 ,1,53,1,6,252
3401,104.1667 ,4.6460 ,0,21,0,15,2
3402,109.3750 ,4.6948 ,0,49,1,6,48
3403,161.4583 ,5.0842 ,1,29,1,12,65
3404,255.1020 ,5.5417 ,1,40,1,12,132
3405,67.7083 ,4.2152 ,0,52,1,6,30
3406,170.4545 ,5.1385 ,1,31,0,12,48
3407,181.8182 ,5.2030 ,0,28,0,12,20
3408,50.0000 ,3.9120 ,0,59,0,0,72
3409,85.9375 ,4.4536 ,1,59,1,0,480
3410,187.5000 ,5.2338 ,1,21,0,12,1
3411,192.7083 ,5.2612 ,1,38,1,12,108
3412,151.0417 ,5.0176 ,1,36,1,9,48
3413,161.4583 ,5.0842 ,1,25,0,9,60
3414,225.0000 ,5.4161 ,1,30,0,9,1
3415,119.7917 ,4.7858 ,0,28,0,9,60
3416,119.7917 ,4.7858 ,1,24,0,9,24
3417,164.0625 ,5.1002 ,1,26,0,9,22
3418,47.6190 ,3.8632 ,0,53,1,0,36
3419,171.8750 ,5.1468 ,1,50,1,6,48
3420,131.2500 ,4.8771 ,1,48,1,6,252
3421,90.0000 ,4.4998 ,0,44,1,6,264
3422,83.3333 ,4.4228 ,0,19,0,12,22
3423,53.7500 ,3.9843 ,1,17,0,9,7
3424,234.3750 ,5.4569 ,1,54,1,6,108
3425,78.5714 ,4.3640 ,0,46,1,6,108
3426,201.9231 ,5.3079 ,1,50,1,6,324
3427,70.8333 ,4.2603 ,0,39,0,6,48
3428,181.7708 ,5.2027 ,1,75,1,6,612
3429,210.9375 ,5.3516 ,1,37,1,9,156
3430,135.0000 ,4.9053 ,1,66,1,6,444
3431,175.5319 ,5.1678 ,1,32,0,15,18
3432,54.6875 ,4.0016 ,1,57,1,0,408
3433,104.1667 ,4.6460 ,0,22,0,15,2
3434,554.6875 ,6.3184 ,1,43,1,12,54
3435,56.2500 ,4.0298 ,0,48,1,12,39
3436,208.3333 ,5.3391 ,1,52,1,12,104
3437,182.2917 ,5.2056 ,1,45,1,9,52
3438,104.1667 ,4.6460 ,0,41,1,9,52
3439,260.0000 ,5.5607 ,1,35,1,9,132
3440,140.6250 ,4.9461 ,1,31,0,12,30
3441,250.0000 ,5.5215 ,1,50,1,6,84
3442,175.0000 ,5.1648 ,1,53,1,9,252
3443,56.2500 ,4.0298 ,1,18,0,12,37
3444,122.5000 ,4.8081 ,1,74,1,0,612
3445,210.9375 ,5.3516 ,1,37,1,12,132
3446,60.0000 ,4.0943 ,0,35,1,6,48
3447,145.8333 ,4.9825 ,1,66,0,6,132
3448,210.0000 ,5.3471 ,1,39,1,9,192
3449,100.0000 ,4.6052 ,1,46,1,9,252
3450,133.9286 ,4.8973 ,1,35,1,16,12
3451,107.1429 ,4.6742 ,1,60,1,12,120
3452,93.7500 ,4.5406 ,0,61,0,0,4
3453,468.7500 ,6.1501 ,1,29,0,9,36
3454,227.2727 ,5.4262 ,1,27,0,16,4
3455,96.5909 ,4.5705 ,0,32,0,12,30
3456,159.0909 ,5.0695 ,0,36,1,15,226
3457,227.2727 ,5.4262 ,1,36,1,15,168
3458,59.5238 ,4.0864 ,1,66,0,6,184
3459,130.2083 ,4.8691 ,0,39,1,6,15
3460,151.0417 ,5.0176 ,1,32,1,12,65
3461,66.9643 ,4.2042 ,1,44,1,6,326
3462,45.4545 ,3.8167 ,0,17,0,12,12
3463,96.1538 ,4.5659 ,1,27,1,9,42
3464,141.6667 ,4.9535 ,1,28,0,9,144
3465,52.0833 ,3.9528 ,0,23,0,9,66
3466,218.7500 ,5.3879 ,1,45,1,9,234
3467,75.0000 ,4.3175 ,1,43,1,6,1
3468,178.5714 ,5.1850 ,1,37,1,12,39
3469,198.8636 ,5.2926 ,1,36,1,12,141
3470,170.4545 ,5.1385 ,0,28,1,12,53
3471,170.4545 ,5.1385 ,1,55,1,6,276
3472,312.5000 ,5.7446 ,1,36,1,12,120
3473,286.4583 ,5.6576 ,0,33,0,16,36
3474,142.0455 ,4.9561 ,1,27,0,16,5
3475,125.0000 ,4.8283 ,1,25,0,9,30
3476,89.2857 ,4.4918 ,0,48,1,12,12
3477,198.8636 ,5.2926 ,1,40,1,15,4
3478,243.7500 ,5.4961 ,0,41,1,15,12
3479,260.4167 ,5.5623 ,1,46,1,12,54
3480,62.5000 ,4.1352 ,0,38,1,9,54
3481,107.1429 ,4.6742 ,1,36,1,12,2
3482,71.4286 ,4.2687 ,0,35,1,12,96
3483,156.2500 ,5.0515 ,1,44,1,6,120
3484,125.0000 ,4.8283 ,1,24,1,12,1
3485,125.0000 ,4.8283 ,0,27,1,12,12
3486,148.8095 ,5.0027 ,1,61,1,6,30
3487,125.0000 ,4.8283 ,1,33,0,9,18
3488,130.2083 ,4.8691 ,1,31,0,9,18
3489,104.1667 ,4.6460 ,1,30,1,9,1
3490,156.2500 ,5.0515 ,1,27,0,6,20
3491,234.3750 ,5.4569 ,1,38,1,6,48
3492,89.2857 ,4.4918 ,1,36,1,9,24
3493,130.6818 ,4.8728 ,1,51,1,9,183
3494,83.3333 ,4.4228 ,0,49,1,6,288
3495,78.1250 ,4.3583 ,0,25,0,12,42
3496,223.2143 ,5.4081 ,1,56,1,12,165
3497,284.0909 ,5.6493 ,0,27,0,16,66
3498,182.2917 ,5.2056 ,1,36,1,9,30
3499,198.4127 ,5.2903 ,1,39,1,6,120
3500,227.2727 ,5.4262 ,0,35,1,12,187
3501,208.3333 ,5.3391 ,1,38,1,15,132
3502,312.5000 ,5.7446 ,1,40,1,9,241
3503,57.6923 ,4.0551 ,0,35,1,9,4
3504,286.4583 ,5.6576 ,1,27,1,12,60
3505,125.0000 ,4.8283 ,1,25,0,12,14
3506,182.2917 ,5.2056 ,1,21,0,12,2
3507,312.5000 ,5.7446 ,1,52,1,6,138
3508,375.0000 ,5.9269 ,1,36,1,12,24
3509,104.1667 ,4.6460 ,1,42,1,6,30
3510,86.5385 ,4.4606 ,0,36,1,9,12
3511,208.3333 ,5.3391 ,1,53,1,6,216
3512,52.0833 ,3.9528 ,0,45,1,6,72
3513,93.7500 ,4.5406 ,1,21,0,12,50
3514,182.2917 ,5.2056 ,1,37,1,12,96
3515,187.5000 ,5.2338 ,1,40,1,9,72
3516,92.5926 ,4.5282 ,0,36,1,9,80
3517,267.0455 ,5.5874 ,1,38,1,12,192
3518,190.0000 ,5.2470 ,0,39,1,12,192
3519,156.2500 ,5.0515 ,1,33,0,12,60
3520,128.9063 ,4.8591 ,1,31,1,12,42
3521,257.8125 ,5.5522 ,1,44,1,16,46
3522,78.1250 ,4.3583 ,0,26,0,12,32
3523,226.5625 ,5.4230 ,1,33,1,12,42
3524,277.7778 ,5.6268 ,1,35,1,12,66
3525,93.7500 ,4.5406 ,1,32,0,12,1
3526,347.2222 ,5.8500 ,0,34,1,16,72
3527,462.9630 ,6.1376 ,1,34,1,16,72
3528,1015.6250 ,6.9233 ,1,41,0,16,82
3529,254.4643 ,5.5392 ,1,42,1,12,108
3530,156.2500 ,5.0515 ,1,42,1,12,36
3531,267.0455 ,5.5874 ,1,45,1,15,36
3532,182.2917 ,5.2056 ,1,32,1,12,66
3533,147.7273 ,4.9954 ,1,57,1,9,108
3534,102.2727 ,4.6276 ,0,27,0,12,13
3535,118.7500 ,4.7770 ,0,34,1,12,8
3536,284.0909 ,5.6493 ,1,38,1,18,18
3537,364.5833 ,5.8988 ,1,47,1,12,144
3538,340.9091 ,5.8316 ,0,53,1,15,120
3539,340.9091 ,5.8316 ,1,54,1,15,120
3540,142.0455 ,4.9561 ,1,26,0,15,3
3541,159.0909 ,5.0695 ,1,24,0,16,18
3542,284.0909 ,5.6493 ,0,46,1,15,264
3543,364.5833 ,5.8988 ,1,36,1,15,66
3544,125.0000 ,4.8283 ,0,56,0,6,372
3545,111.6071 ,4.7150 ,1,33,0,9,156
3546,312.5000 ,5.7446 ,1,57,1,12,174
3547,125.0000 ,4.8283 ,0,54,1,6,120
3548,142.0455 ,4.9561 ,0,24,0,16,8
3549,168.7500 ,5.1284 ,1,27,0,15,46
3550,104.1667 ,4.6460 ,0,50,0,6,96
3551,130.2083 ,4.8691 ,1,30,0,9,1
3552,187.5000 ,5.2338 ,1,47,1,9,48
3553,125.0000 ,4.8283 ,1,45,1,6,42
3554,156.2500 ,5.0515 ,0,45,1,6,32
3555,182.2917 ,5.2056 ,1,35,1,12,6
3556,60.1852 ,4.0974 ,0,40,0,12,13
3557,287.5000 ,5.6612 ,1,45,1,6,192
3558,67.7083 ,4.2152 ,0,38,1,6,1
3559,187.5000 ,5.2338 ,1,37,0,16,72
3560,119.0476 ,4.7795 ,0,57,1,12,60
3561,166.6667 ,5.1160 ,1,38,1,6,96
3562,74.0741 ,4.3051 ,0,37,1,6,84
3563,31.2500 ,3.4420 ,1,15,0,9,4
3564,187.5000 ,5.2338 ,1,52,1,6,252
3565,142.0455 ,4.9561 ,0,50,1,9,372
3566,143.7500 ,4.9681 ,0,25,0,15,12
3567,182.2917 ,5.2056 ,0,24,0,15,34
3568,281.2500 ,5.6392 ,1,43,1,15,90
3569,125.0000 ,4.8283 ,0,38,1,12,60
3570,173.6111 ,5.1568 ,1,31,1,15,66
3571,295.4545 ,5.6885 ,1,40,1,12,48
3572,180.5556 ,5.1960 ,0,36,1,12,252
3573,239.5833 ,5.4789 ,1,40,1,15,216
3574,78.1250 ,4.3583 ,0,38,1,12,24
3575,52.0833 ,3.9528 ,0,45,1,12,96
3576,198.8636 ,5.2926 ,0,25,0,15,36
3577,72.9167 ,4.2893 ,0,70,0,0,48
3578,312.5000 ,5.7446 ,1,45,1,12,168
3579,340.9091 ,5.8316 ,1,49,1,12,72
3580,142.0455 ,4.9561 ,0,40,1,12,60
3581,156.2500 ,5.0515 ,1,42,1,12,14
3582,204.5455 ,5.3208 ,0,42,1,16,72
3583,281.2500 ,5.6392 ,1,42,1,15,192
3584,197.9167 ,5.2878 ,0,39,1,12,156
3585,431.0345 ,6.0662 ,0,32,0,12,3
3586,148.8095 ,5.0027 ,0,40,0,12,36
3587,416.6667 ,6.0323 ,1,49,1,16,180
3588,150.0000 ,5.0106 ,1,26,0,16,22
3589,370.3704 ,5.9145 ,0,49,1,12,216
3590,138.8889 ,4.9337 ,1,40,1,9,240
3591,46.8750 ,3.8475 ,0,41,1,12,24
3592,119.0476 ,4.7795 ,0,26,0,9,4
3593,182.2917 ,5.2056 ,1,48,0,12,8
3594,66.0714 ,4.1907 ,1,18,0,12,4
3595,115.7407 ,4.7514 ,0,37,1,9,8
3596,171.5686 ,5.1450 ,1,42,1,9,2
3597,93.7500 ,4.5406 ,0,26,0,12,48
3598,119.7917 ,4.7858 ,1,22,0,15,4
3599,62.5000 ,4.1352 ,0,46,1,6,36
3600,123.6264 ,4.8173 ,1,40,1,6,12
3601,115.7407 ,4.7514 ,0,40,1,12,54
3602,635.4167 ,6.4543 ,1,56,1,15,240
3603,158.7302 ,5.0672 ,1,41,1,9,108
3604,301.9034 ,5.7101 ,1,44,1,15,120
3605,284.0909 ,5.6493 ,0,44,1,15,54
3606,93.7500 ,4.5406 ,0,42,0,6,1
3607,104.1667 ,4.6460 ,1,21,0,12,17
3608,78.1250 ,4.3583 ,1,20,0,9,1
3609,346.5909 ,5.8481 ,0,51,0,15,312
3610,312.5000 ,5.7446 ,1,58,1,12,420
3611,194.4444 ,5.2701 ,1,44,1,12,3
3612,375.0000 ,5.9269 ,1,38,1,15,164
3613,284.0909 ,5.6493 ,0,34,1,16,132
3614,369.3182 ,5.9117 ,1,64,1,16,309
3615,93.7500 ,4.5406 ,0,20,0,12,20
3616,60.0000 ,4.0943 ,0,44,1,6,30
3617,182.2917 ,5.2056 ,1,45,1,9,240
3618,119.0476 ,4.7795 ,0,37,1,12,264
3619,83.3333 ,4.4228 ,1,58,1,6,96
3620,260.4167 ,5.5623 ,1,28,1,12,120
3621,138.8889 ,4.9337 ,0,46,1,16,24
3622,173.6111 ,5.1568 ,1,45,1,9,204
3623,166.6667 ,5.1160 ,0,43,1,15,228
3624,171.8750 ,5.1468 ,1,44,1,12,1
3625,243.0556 ,5.4933 ,1,45,1,9,48
3626,156.2500 ,5.0515 ,1,35,1,15,42
3627,229.1667 ,5.4344 ,0,34,1,12,36
3628,312.5000 ,5.7446 ,1,51,1,16,57
3629,284.0909 ,5.6493 ,0,42,1,16,120
3630,357.9545 ,5.8804 ,0,51,0,16,273
3631,397.7273 ,5.9858 ,1,35,1,16,48
3632,159.0909 ,5.0695 ,0,34,1,12,12
3633,156.2500 ,5.0515 ,1,62,1,12,204
3634,125.0000 ,4.8283 ,0,62,1,9,204
3635,170.4545 ,5.1385 ,0,44,1,12,152
3636,187.5000 ,5.2338 ,1,43,1,12,288
3637,231.4815 ,5.4445 ,1,28,0,12,12
3638,260.4167 ,5.5623 ,1,36,1,12,48
3639,62.5000 ,4.1352 ,0,33,1,9,15
3640,198.8636 ,5.2926 ,1,61,1,6,108
3641,115.3846 ,4.7483 ,1,37,1,9,102
3642,416.6667 ,6.0323 ,1,36,1,12,1
3643,178.5714 ,5.1850 ,1,50,1,6,396
3644,133.9286 ,4.8973 ,0,49,1,6,96
3645,66.6667 ,4.1997 ,0,17,0,12,16
